siteId,gaiaId,regionName,propertyId,hotelName,hotelDesc
300000040,3168,"Singapore, Singapore",46752,"Four Points by Sheraton Singapore, Riverview","When you stay at Four Points by Sheraton Singapore, Riverview, you'll be just a 5-minute drive from Marina Bay Sands Casino and Orchard Road. Guests can take a dip in the outdoor pool or grab a bite to eat at Four Points Eatery, which is one of 3 restaurants and serves breakfast, lunch, and dinner. This upscale hotel also features a bar/lounge, a 24-hour fitness center, and a fitness center. The property is just a short walk to public transportation: Havelock Station is 6 minutes and Great World Station is 13 minutes.   "
300000040,3168,"Singapore, Singapore",42235554,Citadines Rochor Singapore,"When you stay at Citadines Rochor Singapore, you'll be just a 5-minute drive from Marina Bay Sands Casino and Bugis Street Shopping District. For a workout, you can visit the fitness center or go for a morning swim at the outdoor pool. Also, Gardens by the Bay and Orchard Road are just a 5-minute drive away. Fellow travelers like that it's just a short walk to public transportation: Little India Station is 4 minutes away and Rochor MRT Station is 4 minutes. "
300000040,3168,"Singapore, Singapore",91580180,Mondrian Singapore Duxton,"Mondrian Singapore Duxton puts you just a 5-minute drive from Marina Bay Sands Casino and Marina Bay Sands Skypark. Guests can take a dip in the outdoor pool or grab a bite to eat at Bottega Di Carna, which is one of 4 restaurants and serves breakfast, lunch, and dinner. Other highlights at this upscale hotel include a fitness center and a poolside bar. The property is just a short walk to public transportation: Maxwell Station is 4 minutes and Tanjong Pagar Station is 10 minutes.   "
300000040,3168,"Singapore, Singapore",72966785,lyf Farrer Park Singapore,"Lyf Farrer Park Singapore puts you just a 5-minute drive from Bugis Street Shopping District and Gardens by the Bay. Also, Marina Bay Sands Casino and Orchard Road are within a short drive. Fellow travelers say good things about the helpful staff and location. Public transportation is just a short walk: Farrer Park Station is 3 minutes and Little India Station is 13 minutes.   "
300000040,3168,"Singapore, Singapore",6594,Pan Pacific Singapore,"When you stay at Pan Pacific Singapore, you'll be within a 15-minute walk of Gardens by the Bay and Marina Bay Sands Skypark. Guests can visit the spa to be pampered with massages, body wraps, or facials, and Edge, one of 5 restaurants, serves Singaporean cuisine and is open for breakfast, lunch, and dinner. Other highlights at this luxurious hotel include 2 outdoor pools, a poolside bar, and a 24-hour health club. Fellow travelers love the location and local sightseeing. Public transportation is just a short walk: Promena Station is 5 minutes and Esplanade Station is 6 minutes.   "
300000040,3168,"Singapore, Singapore",46753,Furama RiverFront,"Furama RiverFront features a free kids' club and puts you just a 5-minute drive from Orchard Road and Bugis Street Shopping District. Guests can take a dip in the outdoor pool or grab a bite to eat at Kintamani Indonesian Rest, which serves lunch and dinner. A bar/lounge, a fitness center, and a children's pool are other highlights at this upscale hotel. Fellow travelers like that it's just a short walk to public transportation: Havelock Station is 5 minutes away and Outram Park Station is 13 minutes. "
300000040,3168,"Singapore, Singapore",38874809,lyf Funan Singapore by Ascott,"At lyf Funan Singapore by Ascott, you'll be just a 5-minute drive from Marina Bay Sands Casino and Bugis Street Shopping District. Other features include a fitness center, a snack bar/deli, and a terrace. Fellow travelers say good things about the helpful staff and overall property condition. Public transportation is just a short walk: City Hall Station is 5 minutes and Clarke Quay Station is 6 minutes.   "
300000040,3168,"Singapore, Singapore",3153356,Studio M Hotel,"When you stay at Studio M Hotel, you'll be just a 5-minute drive from Marina Bay Sands Casino and Orchard Road. Guests can take a dip in the outdoor pool or grab a bite to eat at Ta.Ke, which serves breakfast. This luxurious hotel also features a poolside bar, a fitness center, and a snack bar/deli. Fellow travelers like the location. The property is just a short walk to public transportation: Fort Canning MRT station is 9 minutes and Great World Station is 11 minutes.   "
300000040,5130579,"Singapore, Singapore (SIN-Changi)",9625754,Hilton Garden Inn Singapore Serangoon,"Hilton Garden Inn Singapore Serangoon puts you just a 5-minute drive from Marina Bay Sands Casino and Bugis Street Shopping District. The outdoor pool is a great spot to take a dip, and guests can grab a bite to eat at Together & Co., which serves international cuisine and is open for breakfast, lunch, and dinner. This upscale hotel also features a bar/lounge, a 24-hour fitness center, and a fitness center. Fellow travelers say good things about the helpful staff and overall property condition. Public transportation is just a short walk: Little India Station is 4 minutes and Farrer Park Station is 7 minutes.   "
300000040,5130579,"Singapore, Singapore (SIN-Changi)",2330793,ibis Singapore On Bencoolen,"Ibis Singapore On Bencoolen puts you just a 5-minute drive from Marina Bay Sands Casino and Bugis Street Shopping District. The restaurant is the perfect spot for a bite to eat, and after visiting the fitness center for a workout, you can unwind with a drink at the bar/lounge. Also, Gardens by the Bay and Marina Bay Sands Skypark are just a 5-minute drive away. Fellow travelers like that it's just a short walk to public transportation: Rochor MRT Station is 5 minutes away and Bencoolen Station is 5 minutes. "
300000040,5130579,"Singapore, Singapore (SIN-Changi)",37996413,YOTELAIR Singapore Changi Airport,"At YOTELAIR Singapore Changi Airport, you'll be 3.7 mi (6 km) from Singapore Expo and 3.9 mi (6.3 km) from East Coast Park. Other highlights include a 24-hour fitness center and a fitness center. The comfortable beds and helpful staff get good marks from fellow travelers. Public transportation is just a short walk: C Station is 12 minutes and E Station is 12 minutes.   "
300000040,5130579,"Singapore, Singapore (SIN-Changi)",5312974,"Capri by Fraser Changi City, Singapore","Located 4.6 mi (7.4 km) from the airport, Capri by Fraser Changi City, Singapore puts you 0.4 mi (0.7 km) from Singapore Expo and 2.6 mi (4.2 km) from East Coast Park. The restaurant is the perfect spot for a bite to eat, and after visiting the 24-hour fitness center for a workout, you can unwind with a drink at the bar/lounge. An outdoor pool and a sauna are offered, and in-room conveniences include refrigerators and microwaves. Public transportation is close by: Expo Station is just 11 minutes by foot.   "
300000040,5130579,"Singapore, Singapore (SIN-Changi)",2057692,"Crowne Plaza Changi Airport, an IHG Hotel","Just 0.9 mi (1.4 km) from the airport, Crowne Plaza Changi Airport, an IHG Hotel puts you 3.6 mi (5.8 km) from Singapore Expo and 3.7 mi (6 km) from East Coast Park. You can splash around at the outdoor pool, visit one of the 2 restaurants for a bite to eat, or unwind with a drink at the bar/lounge. Other highlights at this luxurious hotel include a fitness center, a terrace, and a garden. The pool and comfortable beds get great marks from fellow travelers. Public transportation is just a short walk: C Station is 4 minutes and B Station is 6 minutes.   "
300000040,5130579,"Singapore, Singapore (SIN-Changi)",892942,Grand Park City Hall,"Grand Park City Hall puts you just a 5-minute drive from Marina Bay Sands Casino and Bugis Street Shopping District. After visiting the fitness center for a workout, you can grab a bite to eat at the restaurant or unwind with a drink at the bar/lounge. An outdoor pool, a snack bar/deli, and a terrace are other highlights at this luxurious hotel. Fellow travelers say great things about the helpful staff and central location. The property is just a short walk to public transportation: City Hall Station is 4 minutes and Clarke Quay Station is 8 minutes.   "
300000040,5130579,"Singapore, Singapore (SIN-Changi)",447795,Paradox Singapore Merchant Court at Clarke Quay,"At Paradox Singapore Merchant Court at Clarke Quay, you'll be just a 5-minute drive from Marina Bay Sands Casino and Bugis Street Shopping District. You can visit the spa to be pampered with massages, body wraps, or mani/pedis, and Ellenborough Market Cafe, one of 2 restaurants, serves breakfast, lunch, and dinner. Other highlights at this luxurious hotel include an outdoor pool, a poolside bar, and a 24-hour fitness center. Fellow travelers like that it's just a short walk to public transportation: Clarke Quay Station is 3 minutes away and Fort Canning MRT station is 6 minutes. "
300000040,5130579,"Singapore, Singapore (SIN-Changi)",13434756,Ambassador Transit Hotel Terminal 2,"At Ambassador Transit Hotel Terminal 2, you'll be 3.3 mi (5.3 km) from Singapore Expo and 3.5 mi (5.6 km) from East Coast Park. The property is just a short walk to public transportation: E Station is 2 minutes and F Station is 3 minutes.   "
300000040,5130579,"Singapore, Singapore (SIN-Changi)",6482511,Park Avenue Changi,"Located 4.4 mi (7 km) from the airport, Park Avenue Changi puts you 0.3 mi (0.4 km) from Singapore Expo and 2.7 mi (4.3 km) from East Coast Park. The restaurant is the perfect spot for a bite to eat, and after visiting the fitness center for a workout, you can unwind with a drink at the bar/lounge. Also, this hotel is within a short drive of Bugis Street Shopping District. Fellow travelers say good things about the helpful staff and airport proximity. The property is just a short walk to public transportation: Expo Station is 11 minutes and Upper Changi Station is 14 minutes.   "
300000040,5130579,"Singapore, Singapore (SIN-Changi)",99286802,Hotel Faber Park Singapore - Handwritten Collection,"When you stay at Hotel Faber Park Singapore - Handwritten Collection, you'll be within a 10-minute drive of Universal Studios Singapore and Marina Bay Sands Casino. After splashing around at the outdoor pool, you can grab a bite to eat at the restaurant or unwind with a drink at the bar/lounge. This upscale hotel is also within a short drive of Marina Bay Sands Skypark and Gardens by the Bay. Public transportation is just a short walk: Telok Blangah Station is 7 minutes and HarbourFront Station is 13 minutes.   "
300000040,5130579,"Singapore, Singapore (SIN-Changi)",182973,Village Hotel Changi by Far East Hospitality,"Village Hotel Changi by Far East Hospitality offers a free airport shuttle at scheduled times. After splashing around at one of the 2 outdoor pools, guests can grab a bite to eat at the restaurant. Other highlights at this upscale hotel include a 24-hour fitness center, a fitness center, and a seasonal outdoor pool. The helpful staff and location get good marks from fellow travelers.   "
300000040,5130579,"Singapore, Singapore (SIN-Changi)",6980410,Changi Cove,"Changi Cove features a rooftop terrace and puts you 4.7 mi (7.6 km) from Singapore Expo. Guests can visit the fitness center for a workout or grab a bite to eat at The White Olive, which serves local and international cuisine and is open for lunch and dinner. Fellow travelers like the helpful staff.   "
300000040,5130579,"Singapore, Singapore (SIN-Changi)",42723659,Dusit Thani Laguna Singapore,"Dusit Thani Laguna Singapore is just 4.2 mi (6.8 km) from the airport and offers a free shuttle (available on request). Guests can visit the spa to indulge in massages, facials, or body scrubs, and local and international cuisine is served at Greenhouse, which is open for breakfast, lunch, and dinner. Other highlights at this luxurious hotel include 3 outdoor pools, a golf course, and a poolside bar. Fellow travelers like the pool and helpful staff. The property is just a short walk to public transportation: Xilin Station is 8 minutes away.   "
300000040,5130579,"Singapore, Singapore (SIN-Changi)",15061900,D'Resort at Downtown East,D'Resort at Downtown East puts you 3.6 mi (5.8 km) from Singapore Expo. Guests can splash around at the water park or grab a bite to eat at the coffee shop/cafe. Fellow travelers say good things about the helpful staff and overall property condition. Public transportation is close by: Pasir Ris Station is just 15 minutes by foot.   
300000040,6033338,"Singapore, Singapore (XSP-Seletar)",9625754,Hilton Garden Inn Singapore Serangoon,"Hilton Garden Inn Singapore Serangoon puts you just a 5-minute drive from Marina Bay Sands Casino and Bugis Street Shopping District. The outdoor pool is a great spot to take a dip, and guests can grab a bite to eat at Together & Co., which serves international cuisine and is open for breakfast, lunch, and dinner. This upscale hotel also features a bar/lounge, a 24-hour fitness center, and a fitness center. Fellow travelers say good things about the helpful staff and overall property condition. Public transportation is just a short walk: Little India Station is 4 minutes and Farrer Park Station is 7 minutes.   "
300000040,6033338,"Singapore, Singapore (XSP-Seletar)",2330793,ibis Singapore On Bencoolen,"Ibis Singapore On Bencoolen puts you just a 5-minute drive from Marina Bay Sands Casino and Bugis Street Shopping District. The restaurant is the perfect spot for a bite to eat, and after visiting the fitness center for a workout, you can unwind with a drink at the bar/lounge. Also, Gardens by the Bay and Marina Bay Sands Skypark are just a 5-minute drive away. Fellow travelers like that it's just a short walk to public transportation: Rochor MRT Station is 5 minutes away and Bencoolen Station is 5 minutes. "
300000040,6033338,"Singapore, Singapore (XSP-Seletar)",31554913,Rest House,"Just 4.8 mi (7.8 km) from the airport, Rest House puts you within a 15-minute drive of Marina Bay Sands Casino and Orchard Road. Free perks include WiFi and self parking. A snack bar/deli and a terrace are offered, and in-room conveniences include washing machines and refrigerators. Public transportation is close by: Tavistock Station is just 10 minutes by foot.   "
300000040,6033338,"Singapore, Singapore (XSP-Seletar)",38080473,Citadines Balestier Singapore,"At Citadines Balestier Singapore, you'll be just a 5-minute drive from Orchard Road and Bugis Street Shopping District. Guests can take a dip in the outdoor pool or visit the fitness center for a workout. Apartments feature conveniences like kitchenettes, along with flat-screen TVs and slippers. Public transportation is close by: Farrer Park Station is just 14 minutes by foot.   "
300000040,6033338,"Singapore, Singapore (XSP-Seletar)",4607637,Hotel 81 Kovan,"At Hotel 81 Kovan, you'll be within a 10-minute drive of Bugis Street Shopping District and Orchard Road. Free perks include WiFi and self parking. Also, Marina Bay Sands Casino and Gardens by the Bay are within a short drive. The property is just a short walk to public transportation: Serangoon Station is 10 minutes and Kovan Station is 12 minutes.   "
300000040,6033338,"Singapore, Singapore (XSP-Seletar)",892942,Grand Park City Hall,"Grand Park City Hall puts you just a 5-minute drive from Marina Bay Sands Casino and Bugis Street Shopping District. After visiting the fitness center for a workout, you can grab a bite to eat at the restaurant or unwind with a drink at the bar/lounge. An outdoor pool, a snack bar/deli, and a terrace are other highlights at this luxurious hotel. Fellow travelers say great things about the helpful staff and central location. The property is just a short walk to public transportation: City Hall Station is 4 minutes and Clarke Quay Station is 8 minutes.   "
300000040,6033338,"Singapore, Singapore (XSP-Seletar)",447795,Paradox Singapore Merchant Court at Clarke Quay,"At Paradox Singapore Merchant Court at Clarke Quay, you'll be just a 5-minute drive from Marina Bay Sands Casino and Bugis Street Shopping District. You can visit the spa to be pampered with massages, body wraps, or mani/pedis, and Ellenborough Market Cafe, one of 2 restaurants, serves breakfast, lunch, and dinner. Other highlights at this luxurious hotel include an outdoor pool, a poolside bar, and a 24-hour fitness center. Fellow travelers like that it's just a short walk to public transportation: Clarke Quay Station is 3 minutes away and Fort Canning MRT station is 6 minutes. "
300000040,6033338,"Singapore, Singapore (XSP-Seletar)",5264060,Aloft Singapore Novena,"At Aloft Singapore Novena, you'll be within a 10-minute drive of Marina Bay Sands Casino and Orchard Road. The outdoor pool is a great spot to take a dip, and guests can grab a bite to eat at Yue, one of 2 restaurants, which serves Asian cuisine and is open for breakfast, lunch, and dinner. This upscale hotel also features a poolside bar, a 24-hour fitness center, and a children's pool. Fellow travelers say good things about the helpful staff and overall property condition. The property is just a short walk to public transportation: Novena Station is 13 minutes away.   "
300000040,6033338,"Singapore, Singapore (XSP-Seletar)",12251391,ibis Styles Singapore On Macpherson,"At ibis Styles Singapore On Macpherson, you'll be within a 10-minute drive of Marina Bay Sands Casino and Bugis Street Shopping District. The outdoor pool is a great spot to take a dip, and guests can grab a bite to eat at Chat & Chow, which serves international cuisine and is open for breakfast, lunch, and dinner. Other highlights include a bar/lounge, a fitness center, and a children's pool. Fellow travelers like the walkable location. Public transportation is just a short walk: Mattar Station is 11 minutes and Tai Seng Station is 14 minutes.   "
300000040,6033338,"Singapore, Singapore (XSP-Seletar)",95439982,COMO Metropolitan Singapore,"COMO Metropolitan Singapore puts you just a 5-minute drive from Orchard Road and Bugis Street Shopping District. Guests can grab a bite to eat at one of the 2 restaurants and visit the spa to be pampered with deep-tissue massages, reflexology, or mani/pedis. This luxurious hotel also features an outdoor pool, a poolside bar, and a bar/lounge. Public transportation is just a short walk: Somerset Station is 7 minutes and Orchard Station is 9 minutes.   "
300000040,6033338,"Singapore, Singapore (XSP-Seletar)",200618,"Holiday Inn Express and Suites Singapore Novena, an IHG Hotel","Holiday Inn Express and Suites Singapore Novena, an IHG Hotel puts you just a 5-minute drive from Orchard Road and Bugis Street Shopping District. The outdoor pool is a great spot to take a dip, and guests can grab a bite to eat at The Great Room, which serves international cuisine and is open for breakfast, lunch, and dinner. Other highlights at this upscale hotel include a fitness center, a snack bar/deli, and a terrace. The helpful staff and breakfast get good marks from fellow travelers. The property is just a short walk to public transportation: Farrer Park Station is 13 minutes away.   "
300000040,6033338,"Singapore, Singapore (XSP-Seletar)",4120240,Value Hotel Balestier,"When you stay at Value Hotel Balestier, you'll be just a 5-minute drive from Orchard Road and Bugis Street Shopping District. Also, Marina Bay Sands Casino and Gardens by the Bay are within a short drive. The property is just a short walk to public transportation: Farrer Park Station is 13 minutes away.   "
300000040,6033338,"Singapore, Singapore (XSP-Seletar)",4120207,Value Hotel Nice,"Value Hotel Nice puts you just a 5-minute drive from Orchard Road and Bugis Street Shopping District. Also, Marina Bay Sands Casino and Gardens by the Bay are within a short drive.   "
300000040,6033338,"Singapore, Singapore (XSP-Seletar)",15390837,Hotel 81 Fuji,"When you stay at Hotel 81 Fuji, you'll be just a 5-minute drive from Orchard Road and Bugis Street Shopping District. Also, Marina Bay Sands Casino and Gardens by the Bay are within a short drive.   "
300000040,6005098,"Tampines, Singapore, Singapore",9625754,Hilton Garden Inn Singapore Serangoon,"Hilton Garden Inn Singapore Serangoon puts you just a 5-minute drive from Marina Bay Sands Casino and Bugis Street Shopping District. The outdoor pool is a great spot to take a dip, and guests can grab a bite to eat at Together & Co., which serves international cuisine and is open for breakfast, lunch, and dinner. This upscale hotel also features a bar/lounge, a 24-hour fitness center, and a fitness center. Fellow travelers say good things about the helpful staff and overall property condition. Public transportation is just a short walk: Little India Station is 4 minutes and Farrer Park Station is 7 minutes.   "
300000040,6005098,"Tampines, Singapore, Singapore",2330793,ibis Singapore On Bencoolen,"Ibis Singapore On Bencoolen puts you just a 5-minute drive from Marina Bay Sands Casino and Bugis Street Shopping District. The restaurant is the perfect spot for a bite to eat, and after visiting the fitness center for a workout, you can unwind with a drink at the bar/lounge. Also, Gardens by the Bay and Marina Bay Sands Skypark are just a 5-minute drive away. Fellow travelers like that it's just a short walk to public transportation: Rochor MRT Station is 5 minutes away and Bencoolen Station is 5 minutes. "
300000040,6005098,"Tampines, Singapore, Singapore",5312974,"Capri by Fraser Changi City, Singapore","Located 4.6 mi (7.4 km) from the airport, Capri by Fraser Changi City, Singapore puts you 0.4 mi (0.7 km) from Singapore Expo and 2.6 mi (4.2 km) from East Coast Park. The restaurant is the perfect spot for a bite to eat, and after visiting the 24-hour fitness center for a workout, you can unwind with a drink at the bar/lounge. An outdoor pool and a sauna are offered, and in-room conveniences include refrigerators and microwaves. Public transportation is close by: Expo Station is just 11 minutes by foot.   "
300000040,6005098,"Tampines, Singapore, Singapore",6482511,Park Avenue Changi,"Located 4.4 mi (7 km) from the airport, Park Avenue Changi puts you 0.3 mi (0.4 km) from Singapore Expo and 2.7 mi (4.3 km) from East Coast Park. The restaurant is the perfect spot for a bite to eat, and after visiting the fitness center for a workout, you can unwind with a drink at the bar/lounge. Also, this hotel is within a short drive of Bugis Street Shopping District. Fellow travelers say good things about the helpful staff and airport proximity. The property is just a short walk to public transportation: Expo Station is 11 minutes and Upper Changi Station is 14 minutes.   "
300000040,6005098,"Tampines, Singapore, Singapore",42723659,Dusit Thani Laguna Singapore,"Dusit Thani Laguna Singapore is just 4.2 mi (6.8 km) from the airport and offers a free shuttle (available on request). Guests can visit the spa to indulge in massages, facials, or body scrubs, and local and international cuisine is served at Greenhouse, which is open for breakfast, lunch, and dinner. Other highlights at this luxurious hotel include 3 outdoor pools, a golf course, and a poolside bar. Fellow travelers like the pool and helpful staff. The property is just a short walk to public transportation: Xilin Station is 8 minutes away.   "
300000040,6005098,"Tampines, Singapore, Singapore",182973,Village Hotel Changi by Far East Hospitality,"Village Hotel Changi by Far East Hospitality offers a free airport shuttle at scheduled times. After splashing around at one of the 2 outdoor pools, guests can grab a bite to eat at the restaurant. Other highlights at this upscale hotel include a 24-hour fitness center, a fitness center, and a seasonal outdoor pool. The helpful staff and location get good marks from fellow travelers.   "
300000040,6005098,"Tampines, Singapore, Singapore",12511476,"Holiday Inn Express Singapore Katong, an IHG Hotel","Holiday Inn Express Singapore Katong, an IHG Hotel puts you within a 10-minute drive of Marina Bay Sands Casino and Marina Bay Sands Skypark. The restaurant is the perfect spot for a bite to eat, and after visiting the 24-hour fitness center for a workout, you can unwind with a drink at the bar/lounge. Also, Bugis Street Shopping District and Gardens by the Bay are within a short drive. Fellow travelers like the overall property condition and location. The property is just a short walk to public transportation: Marine Parade Station is 6 minutes away.   "
300000040,6005098,"Tampines, Singapore, Singapore",2057692,"Crowne Plaza Changi Airport, an IHG Hotel","Just 0.9 mi (1.4 km) from the airport, Crowne Plaza Changi Airport, an IHG Hotel puts you 3.6 mi (5.8 km) from Singapore Expo and 3.7 mi (6 km) from East Coast Park. You can splash around at the outdoor pool, visit one of the 2 restaurants for a bite to eat, or unwind with a drink at the bar/lounge. Other highlights at this luxurious hotel include a fitness center, a terrace, and a garden. The pool and comfortable beds get great marks from fellow travelers. Public transportation is just a short walk: C Station is 4 minutes and B Station is 6 minutes.   "
300000040,6005098,"Tampines, Singapore, Singapore",37996413,YOTELAIR Singapore Changi Airport,"At YOTELAIR Singapore Changi Airport, you'll be 3.7 mi (6 km) from Singapore Expo and 3.9 mi (6.3 km) from East Coast Park. Other highlights include a 24-hour fitness center and a fitness center. The comfortable beds and helpful staff get good marks from fellow travelers. Public transportation is just a short walk: C Station is 12 minutes and E Station is 12 minutes.   "
300000040,6005098,"Tampines, Singapore, Singapore",13434756,Ambassador Transit Hotel Terminal 2,"At Ambassador Transit Hotel Terminal 2, you'll be 3.3 mi (5.3 km) from Singapore Expo and 3.5 mi (5.6 km) from East Coast Park. The property is just a short walk to public transportation: E Station is 2 minutes and F Station is 3 minutes.   "
300000040,6005098,"Tampines, Singapore, Singapore",15061900,D'Resort at Downtown East,D'Resort at Downtown East puts you 3.6 mi (5.8 km) from Singapore Expo. Guests can splash around at the water park or grab a bite to eat at the coffee shop/cafe. Fellow travelers say good things about the helpful staff and overall property condition. Public transportation is close by: Pasir Ris Station is just 15 minutes by foot.   
300000040,6005098,"Tampines, Singapore, Singapore",17329349,Hotel 81 Changi,"At Hotel 81 Changi, you'll be within a 10-minute drive of Marina Bay Sands Casino and Bugis Street Shopping District. Also, Gardens by the Bay and Marina Bay Sands Skypark are within a short drive. Public transportation is just a short walk: Kembangan Station is 6 minutes and Eunos Station is 15 minutes.   "
300000040,6005098,"Tampines, Singapore, Singapore",6980410,Changi Cove,"Changi Cove features a rooftop terrace and puts you 4.7 mi (7.6 km) from Singapore Expo. Guests can visit the fitness center for a workout or grab a bite to eat at The White Olive, which serves local and international cuisine and is open for lunch and dinner. Fellow travelers like the helpful staff.   "
300000040,6005098,"Tampines, Singapore, Singapore",182973,Village Hotel Changi by Far East Hospitality,"Village Hotel Changi by Far East Hospitality offers a free airport shuttle at scheduled times. After splashing around at one of the 2 outdoor pools, guests can grab a bite to eat at the restaurant. Other highlights at this upscale hotel include a 24-hour fitness center, a fitness center, and a seasonal outdoor pool. The helpful staff and location get good marks from fellow travelers.   "
300000040,6005099,"Yishun, Singapore, Singapore",9625754,Hilton Garden Inn Singapore Serangoon,"Hilton Garden Inn Singapore Serangoon puts you just a 5-minute drive from Marina Bay Sands Casino and Bugis Street Shopping District. The outdoor pool is a great spot to take a dip, and guests can grab a bite to eat at Together & Co., which serves international cuisine and is open for breakfast, lunch, and dinner. This upscale hotel also features a bar/lounge, a 24-hour fitness center, and a fitness center. Fellow travelers say good things about the helpful staff and overall property condition. Public transportation is just a short walk: Little India Station is 4 minutes and Farrer Park Station is 7 minutes.   "
300000040,6005099,"Yishun, Singapore, Singapore",2330793,ibis Singapore On Bencoolen,"Ibis Singapore On Bencoolen puts you just a 5-minute drive from Marina Bay Sands Casino and Bugis Street Shopping District. The restaurant is the perfect spot for a bite to eat, and after visiting the fitness center for a workout, you can unwind with a drink at the bar/lounge. Also, Gardens by the Bay and Marina Bay Sands Skypark are just a 5-minute drive away. Fellow travelers like that it's just a short walk to public transportation: Rochor MRT Station is 5 minutes away and Bencoolen Station is 5 minutes. "
300000040,6005099,"Yishun, Singapore, Singapore",31554913,Rest House,"Just 4.8 mi (7.8 km) from the airport, Rest House puts you within a 15-minute drive of Marina Bay Sands Casino and Orchard Road. Free perks include WiFi and self parking. A snack bar/deli and a terrace are offered, and in-room conveniences include washing machines and refrigerators. Public transportation is close by: Tavistock Station is just 10 minutes by foot.   "
300000040,6005099,"Yishun, Singapore, Singapore",38080473,Citadines Balestier Singapore,"At Citadines Balestier Singapore, you'll be just a 5-minute drive from Orchard Road and Bugis Street Shopping District. Guests can take a dip in the outdoor pool or visit the fitness center for a workout. Apartments feature conveniences like kitchenettes, along with flat-screen TVs and slippers. Public transportation is close by: Farrer Park Station is just 14 minutes by foot.   "
300000040,6005099,"Yishun, Singapore, Singapore",4607637,Hotel 81 Kovan,"At Hotel 81 Kovan, you'll be within a 10-minute drive of Bugis Street Shopping District and Orchard Road. Free perks include WiFi and self parking. Also, Marina Bay Sands Casino and Gardens by the Bay are within a short drive. The property is just a short walk to public transportation: Serangoon Station is 10 minutes and Kovan Station is 12 minutes.   "
300000040,6005099,"Yishun, Singapore, Singapore",42235554,Citadines Rochor Singapore,"When you stay at Citadines Rochor Singapore, you'll be just a 5-minute drive from Marina Bay Sands Casino and Bugis Street Shopping District. For a workout, you can visit the fitness center or go for a morning swim at the outdoor pool. Also, Gardens by the Bay and Orchard Road are just a 5-minute drive away. Fellow travelers like that it's just a short walk to public transportation: Little India Station is 4 minutes away and Rochor MRT Station is 4 minutes. "
300000040,6005099,"Yishun, Singapore, Singapore",5264060,Aloft Singapore Novena,"At Aloft Singapore Novena, you'll be within a 10-minute drive of Marina Bay Sands Casino and Orchard Road. The outdoor pool is a great spot to take a dip, and guests can grab a bite to eat at Yue, one of 2 restaurants, which serves Asian cuisine and is open for breakfast, lunch, and dinner. This upscale hotel also features a poolside bar, a 24-hour fitness center, and a children's pool. Fellow travelers say good things about the helpful staff and overall property condition. The property is just a short walk to public transportation: Novena Station is 13 minutes away.   "
300000040,6005099,"Yishun, Singapore, Singapore",5264060,Aloft Singapore Novena,"At Aloft Singapore Novena, you'll be within a 10-minute drive of Marina Bay Sands Casino and Orchard Road. The outdoor pool is a great spot to take a dip, and guests can grab a bite to eat at Yue, one of 2 restaurants, which serves Asian cuisine and is open for breakfast, lunch, and dinner. This upscale hotel also features a poolside bar, a 24-hour fitness center, and a children's pool. Fellow travelers say good things about the helpful staff and overall property condition. The property is just a short walk to public transportation: Novena Station is 13 minutes away.   "
300000040,6005099,"Yishun, Singapore, Singapore",12251391,ibis Styles Singapore On Macpherson,"At ibis Styles Singapore On Macpherson, you'll be within a 10-minute drive of Marina Bay Sands Casino and Bugis Street Shopping District. The outdoor pool is a great spot to take a dip, and guests can grab a bite to eat at Chat & Chow, which serves international cuisine and is open for breakfast, lunch, and dinner. Other highlights include a bar/lounge, a fitness center, and a children's pool. Fellow travelers like the walkable location. Public transportation is just a short walk: Mattar Station is 11 minutes and Tai Seng Station is 14 minutes.   "
300000040,6005099,"Yishun, Singapore, Singapore",95439982,COMO Metropolitan Singapore,"COMO Metropolitan Singapore puts you just a 5-minute drive from Orchard Road and Bugis Street Shopping District. Guests can grab a bite to eat at one of the 2 restaurants and visit the spa to be pampered with deep-tissue massages, reflexology, or mani/pedis. This luxurious hotel also features an outdoor pool, a poolside bar, and a bar/lounge. Public transportation is just a short walk: Somerset Station is 7 minutes and Orchard Station is 9 minutes.   "
300000040,6005099,"Yishun, Singapore, Singapore",4120207,Value Hotel Nice,"Value Hotel Nice puts you just a 5-minute drive from Orchard Road and Bugis Street Shopping District. Also, Marina Bay Sands Casino and Gardens by the Bay are within a short drive.   "
300000040,6005099,"Yishun, Singapore, Singapore",15390837,Hotel 81 Fuji,"When you stay at Hotel 81 Fuji, you'll be just a 5-minute drive from Orchard Road and Bugis Street Shopping District. Also, Marina Bay Sands Casino and Gardens by the Bay are within a short drive.   "
300000040,6005099,"Yishun, Singapore, Singapore",200618,"Holiday Inn Express and Suites Singapore Novena, an IHG Hotel","Holiday Inn Express and Suites Singapore Novena, an IHG Hotel puts you just a 5-minute drive from Orchard Road and Bugis Street Shopping District. The outdoor pool is a great spot to take a dip, and guests can grab a bite to eat at The Great Room, which serves international cuisine and is open for breakfast, lunch, and dinner. Other highlights at this upscale hotel include a fitness center, a snack bar/deli, and a terrace. The helpful staff and breakfast get good marks from fellow travelers. The property is just a short walk to public transportation: Farrer Park Station is 13 minutes away.   "
300000040,6005099,"Yishun, Singapore, Singapore",5076882,Hotel 81 - Balestier,"At Hotel 81 - Balestier, you'll be just a 5-minute drive from Orchard Road and Bugis Street Shopping District. Also, Marina Bay Sands Casino and Gardens by the Bay are within a short drive.   "
